Channel Title,Channel Username,ID,Message,Date,Media Path
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2047,"💥#የሞያ_ፈቃድ_ለማደስ_CPD
✔️#Title_Integrated Emergency Medicine 
# ሚያዝያ 23 /2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📳0941404444  
📳0965412222 
📳0942404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-27 09:33:37+00:00,photos\@EAHCI_2047.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2046,"#💥እሁድ ይጀምራል
#CPD_(+Online )
#ሚያዝያ 20 /2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

⭐️እንዳያመልጥዎ❗!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ❗
--------------------------------------------
📳0942404444 Tinbit
📳0941404444 Daye
📳0965412222  office 
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-26 08:21:46+00:00,photos\@EAHCI_2046.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2045,"ለሙያ ፈቃድ ለማውጣት እና እድሳት አዲስ መረጃዎቻችን 

1:- አዲስና ነባር ሙያ ፈቃድ ለማውጣት ምን ምን ያስፈልጋል 
2ኛ:- ለማውጣት ቅድመ ሁኔታ 
3ኛ:- አዲስ ለማውጣት ከየት ክልል ነው?
4ኛ:- ነባር እድሳት ከበፊቱ ካወጣንበት ወይስ አገልግሎት ከሰጠንበት ክልል?
5ኛ:- መመዝገቢያ ድህረ ገፅ 

ሙሉ ማብራሪያውን ከዚህ ያገኛሉ
 https://youtu.be/hkiqRCsBbOU?si=fCFp4xAO4833D-Zf",2024-04-25 19:17:35+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2043,""" no health professional should provide services without holding his professional license."" 
#Oromia Region health bureau",2024-04-24 03:59:59+00:00,photos\@EAHCI_2043.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2042,"#ጥሩ_ሀኪም_ለመሆን_ለምትፈልጉና_የመጀመርያ_ዲግሪ_በHealth_Science, #Biology እና #Chemistry  ያላችሁ በነፃ በመማር እንደገና #ዶክተር የምትሆኑበትን እድል በመጠቀም የልጅነት ህልማችሁን ማሳካት የምትችሉበት መንገድ ስለሆነ #ፈጥነው ይመዝገቡ።

https://www.facebook.com/100064567187444/posts/819994180162814/?app=fbl",2024-04-23 16:24:43+00:00,photos\@EAHCI_2042.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2041,"#CPD_(+Online )
#ሚያዝያ 18 /2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

⭐️እንዳያመልጥዎ❗!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ❗
--------------------------------------------
📳0942404444 Tinbit
📳0941404444 Daye
📳0965412222  office 
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-23 07:38:31+00:00,photos\@EAHCI_2041.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2040," #💥ዛሬ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease 🔶15CEU
👉 ሰኞ ሚያዝያ 14 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0942404444  Tinbit
📱0941404444   daye
📱0965412222   office 
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-22 07:22:00+00:00,photos\@EAHCI_2040.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2039,"#Addis_Ababa , #Adama & #Hawassa
#Basic_Obstetric_Ultrasound_Training

#ሚያዝያ 20/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
#Call & Register 

📞Dr. Frealem  0968670067
📞Tinbit             0942404444
📞Daye              0941404444
📞office            0965412222
📞 Office          0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-22 06:56:25+00:00,photos\@EAHCI_2039.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2038," #💥ሰኞ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease 🔶15CEU
👉 ሰኞ ሚያዝያ 14 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0968670067 Dr Fire
📱0942404444  Tinbit
📱0941404444   daye
📱0965412222   office 
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-20 12:22:40+00:00,photos\@EAHCI_2038.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2037,,2024-04-20 12:07:32+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2036,"#Addis_Ababa , #Adama & #Hawassa
#Basic_Obstetric_Ultrasound_Training(#Discount for new graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
#Call & Register 
📞Ekram            0965410000
📞Dr.Hiwot        0968670067
📞Tinbit             0942404444
📞Daye              0941404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-20 12:05:36+00:00,photos\@EAHCI_2036.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2035," #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease 🔶15CEU
👉 ሰኞ ሚያዝያ 14 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0968670067 Dr Fire
📱0942404444  Tinbit
📱0941404444   daye
📱0965412222   office 
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-20 11:54:54+00:00,photos\@EAHCI_2035.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2034,,2024-04-19 20:08:15+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2033,"#የሙያ_ፈቃድ_ለማደስና_ለሞያ_ማሻሻያ_ስልጠና(#CPD)ፈላጊ የጤና ባለሙያዎች 

#By-#Ethio-American CPD & Health Consultancy 
🚀For all Government & Private health professionals #at_all_regions 
                     #Training_Title's

➊Management of NCDs(Non Communicable  Disease )
➋Antimicrobial Drug  Resistance prevention & control (AMR)
➌Infection prevention& control(IPC)
❹Paine Management 
❺RMC(Respectful Maternity Care )
❻STI(Sexually Transmuted Infections ) & Other trainings 
#Trainees/ሰልጣኞች : All Health Professionals 

📞Contact -Call & Register 
📞Ekram     0965410000
📞0968670067 Dr Hiwot
📞0942404444  Tinbit/ 📞0941404444
📞 0965412222 Biruk/0462124400

#Price 925Birr/Module =15CEU
#We_Are_Committed_To_Excellence_In_Medical_Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-19 20:05:58+00:00,photos\@EAHCI_2033.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2031," #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease 🔶15CEU
👉 ሚያዝያ 12 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0968670067 Dr Fire
📱0942404444  Tinbit
📱0941404444
📱0965412222 Biruk
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-19 06:18:14+00:00,photos\@EAHCI_2031.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2030,,2024-04-16 16:00:24+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2029,"#Don't_Miss_it🚀
#Abdominal_Ultrasound_Training_@Hawassa( Registration_is_on!)
#For_Physicians_One_Month
-------------------------------------------------------
🚀The training will be given by #Radiologists  !
🚀its #intensive & #hands_on training.
#Get_Certified 
#Accreditation+
🚀Host-Ethio-American CPD center in collaboration with Stakes.
🚀Call & Register 
📳Dr Firealem   0968670067
 📳 Office        0462124400

💬CEO-0941038774
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-16 15:59:04+00:00,photos\@EAHCI_2029.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2027," #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease 🔶15CEU
👉 ሚያዝያ 12 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0968670067 Dr Fire
📱0942404444  Tinbit
📱0941404444
📱0965412222 Biruk
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-15 05:08:28+00:00,photos\@EAHCI_2027.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2026,"#ሽሬ_Basic obstetric Ultrasound_Training_

#ሚያዝያ 13 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

📱Netsanet(shire)  0924463120
📳Dr. Frealem  0968670067
📳Daye              0941404444
📳office            0965412222
📳 Office          0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-15 04:07:53+00:00,photos\@EAHCI_2026.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2025,"💥#ነገ_ሰኞ_ይጀምራል!#ይጀምራል
#Hawassa_Basic_Obstetric_Ultrasound_Training

# ሚያዝያ 7 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
📳Dr. Frealem  0968670067
📳Daye              0941404444
📳office            0965412222
📳 Office          0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-14 11:15:48+00:00,photos\@EAHCI_2025.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2024,"#ነገ_ሰኞ_ይጀምራል!!!!
👉Hawassa _Basic obstetric Ultrasound_Training_

#ሚያዝያ 6 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 


📳Dr. Frealem  0968670067
📳Daye              0941404444
📳office            0965412222
📳 Office          0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-14 11:13:21+00:00,photos\@EAHCI_2024.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2022," #💥ሰኞ ይጀምራል
#CPD 👉(RMC)Respectful Maternity Care 🔶15CEU CPD ሚያዝያ 6 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title =(RMC)Respectful Maternity Care🔶15CEU
📳0965412222
📳0941404444
📳0968670067
📳0942404444
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-13 17:56:33+00:00,photos\@EAHCI_2022.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2021,,2024-04-13 12:07:08+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2020,"#💥ነገ ይጀምራል እንዳያመልጥዎ የግርዛት_ስልጠና_Addis Ababa
#Circumcision_Skill_Training_@Addis Ababa (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  #ሚያዝያ 6 /2016 ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

   📳0968670067 Dr Frealem
   📳0941404444  Daye
   📳  office       0965412222
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2024-04-13 07:50:22+00:00,photos\@EAHCI_2020.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2019,"#💥2 ቀን ቀረው እንዳያመልጥዎ የግርዛት_ስልጠና_Addis Ababa
#Circumcision_Skill_Training_@Addis Ababa (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  #ሚያዝያ 6 /2016 ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.

🚀የስልጠና ቦታ-#ጋንዲ_ሆስፒታል

👉ሰልጣኞች-GP,HO,Nurse,Midwife

   📳0968670067 Dr Frealem
   📳0941404444  Daye
   📳0965412222  office
   📳0462124400  office

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2024-04-12 09:26:59+00:00,photos\@EAHCI_2019.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2018,"#ነገ_ሰኞ_ይጀምራል!!!!
👉Hawassa _Basic obstetric Ultrasound_Training_

#ሚያዝያ 6 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 


📳Dr. Frealem  0968670067
📳Daye              0941404444
📳office            0965412222
📳 Office          0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-12 06:37:02+00:00,photos\@EAHCI_2018.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2016,,2024-04-11 15:03:44+00:00,photos\@EAHCI_2016.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2015,"#New_Training!!
#Abdominal_Ultrasound _Training_@Hawassa( Registration_is_on!)
#For_Physicians (#Surgeons , #Internist, #Pediatrician ,,,,)
-------------------------------------------------------
🚀The training will be given by #Radiologists  !
🚀its #intensive & #hands_on training.
#Get_Certified 
#Accreditation+
🚀Host-Ethio-American CPD center in collaboration with Stakes.
🚀Call & Register 
📳Dr Firealem   0968670067
📳Tinbit          0942404444
 📳Daye           0941404444
 📳office          0965412222 
 📳 Office        0462124400

💬CEO-0941038774
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-11 15:03:43+00:00,photos\@EAHCI_2015.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2014,"#2ቀን_ቀረው_#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_በቀለበትና_ያለቀለበት ➥ #ሚያዝያ 6 /2016_ይጀምራል።(15 CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0968670067
   📳0941404444  
   📳 0965412222
   📳 0941038774
   📳 0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision_is_our_Patented_&_Accredited_Course !
:-https://t.me/EAHCI",2024-04-11 11:07:54+00:00,photos\@EAHCI_2014.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2013,"#💥 4 ቀን ቀረው Hawassa _Basic obstetric Ultrasound_Training_

#ሚያዝያ 6 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 


 📳Dr Firealem 0968670067
📳Daye             0941404444
 📳office        0965412222 
 📳 Office       0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-10 09:37:10+00:00,photos\@EAHCI_2013.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2012,"#እሁድ_ይጀምራል 
#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_በቀለበትና_ያለቀለበት ➥ #ሚያዝያ 6 /2016_ይጀምራል።(15 CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0968670067
   📳0941404444  
   📳 0965412222
   📳 0941038774
   📳 0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision_is_our_Patented_&_Accredited_Course !
:-https://t.me/EAHCI",2024-04-10 08:52:16+00:00,photos\@EAHCI_2012.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2011,"""እንኳን ለ1445ኛ የኢድ አል-ፈጥር በዓል በሰላም አደረሳችሁ፤ ኢድ ሙባረክ!
**",2024-04-09 14:44:57+00:00,photos\@EAHCI_2011.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2010," #💥ሰኞ ይጀምራል
#CPD 👉(RMC)Respectful Maternity Care 🔶15CEU CPD ሚያዝያ 6 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title =(RMC)Respectful Maternity Care🔶15CEU
📳0965412222
📳0941404444
📳0968670067
📳0942404444
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-09 12:40:34+00:00,photos\@EAHCI_2010.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2008,"#💥Hawassa _Basic obstetric Ultrasound_Training_

#ሚያዝያ 6 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

📳Daye          0941404444
 📳office        0965412222 
 📳 Office       0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-09 08:58:26+00:00,photos\@EAHCI_2008.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2007,"#CPD_training_For_All
#Title_Respectful_Maternity _Care(RMC)-15 CEU/ 950Birr💥
#ሚያዝያ _5_ጀምሮ።
#ለጤና_ባለሞያዎች[#All_Regions]
---------------------------------------
📳 0965410000 
📳0942404444 
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-09 08:57:08+00:00,photos\@EAHCI_2007.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2006,,2024-04-08 17:25:15+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2005,,2024-04-08 17:23:29+00:00,photos\@EAHCI_2005.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2004,"#New_Training!!
#Abdominal_Ultrasound _Training_@Hawassa( Registration_is_on!)
#For_Physicians (#Surgeons , #Internist, #Pediatrician ,,,,)
-------------------------------------------------------
🚀The training will be given by #Radiologists  !
🚀its #intensive & #hands_on training.
#Get_Certified 
#Accreditation+
🚀Host-Ethio-American CPD center in collaboration with Stakes.
🚀Call & Register 
📳Dr Firealem   0968670067
📳Tinbit          0942404444
 📳Daye           0941404444
 📳office          0965412222 
 📳 Office        0462124400

💬CEO-0941038774
🏃For more info .follow us on telegram :-
t.me/eahci",2024-04-08 17:23:28+00:00,photos\@EAHCI_2004.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2003,"#የግርዛት_ስልጠና_Addis_Ababa_&_Adama 
#Circumcision_Skill_Training_በቀለበትና_ያለቀለበት ➥  # ሚያዝያ 6 /2016  ይጀምራል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

    📱   0968670067
    📳   0942404444
    📳   0965410000
    📳   0941404444
    📳   0965412222 
    📳   0462124400

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
#We_are_the_only_accredited_centers_to_train_Circumcision_Course_in_Ethiopia !
:-t.me/eahci",2024-04-08 12:37:18+00:00,photos\@EAHCI_2003.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2002,"#_CPD_
#ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። መጋቢት 30 /2016 ጀምሮ ይሰጣል::
--------------------------------------
👉Syndromic Management of (STI)15CEU

📳0965410000 
📳0942404444
📳0965412222
📳0941404444
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-04-07 12:04:19+00:00,photos\@EAHCI_2002.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2000,,2024-04-06 19:55:07+00:00,
